index,actual_skor_potensi,predicted_skor_potensi,kabupaten_kota,kecamatan,residual
4405,62.53,62.495804,Kota Tasikmalaya,Tamansari,0.03419616699218864
268,74.5,74.603134,Kab. Bandung,Ibun,-0.1031341552734375
3724,84.0,84.0188,Kota Depok,Bojongsari,-0.018798828125
5660,26.83,26.75308,Kab. Sukabumi,Bojonggenteng,0.07691963195800611
282,74.5,74.55586,Kab. Bandung,Ibun,-0.0558624267578125
3528,74.47,74.45278,Kota Depok,Sukmajaya,0.017218322753905113
9935,58.67,58.721783,Kota Banjar,Banjar,-0.05178268432617017
7324,51.03,51.063793,Kab. Sumedang,Sumedang Selatan,-0.03379318237304574
9400,37.76,37.907333,Kab. Pangandaran,Cimerak,-0.1473333740234395
5592,24.85,24.8352,Kab. Sukabumi,Kalibunder,0.014800643920899859
9311,63.41,63.432495,Kab. Karawang,Tirtajaya,-0.02249511718750341
1058,73.88,73.87274,Kota Bandung,Kiaracondong,0.0072583007812454525
7605,31.32,31.42044,Kab. Sumedang,Tanjungkerta,-0.10044067382812472
6434,49.22,49.126823,Kab. Ciamis,Panawangan,0.09317657470703011
9674,85.71,85.61188,Kab. Bandung Barat,Cihampelas,0.09812255859374375
5754,74.33,74.32684,Kota Sukabumi,Gunungpuyuh,0.0031567382812482947
4025,45.07,44.386467,Kab. Tasikmalaya,Taraju,0.6835330200195315
6445,32.25,32.18915,Kab. Ciamis,Panjalu,0.060848236083984375
2527,50.91,51.421696,Kota Bogor,Bogor Selatan,-0.511695709228519
9567,84.15,84.14967,Kab. Bandung Barat,Cisarua,0.00032653808594318434
3157,81.78,81.773155,Kota Bekasi,Rawalumbu,0.006844787597657387
5851,40.08,40.06208,Kota Sukabumi,Cibeureum,0.017919616699217045
2721,70.2,70.16549,Kab. Bekasi,Cikarang Selatan,0.03451080322265909
4651,41.38,41.40391,Kab. Cirebon,Susukan,-0.023911590576169317
6463,39.85,40.306164,Kab. Ciamis,Panjalu,-0.45616378784179545
6879,52.93,52.785465,Kab. Kuningan,Japara,0.1445347595214841
3316,86.59,86.60506,Kota Bekasi,Mustika Jaya,-0.01505676269530909
4275,79.31,79.315796,Kota Tasikmalaya,Cipedes,-0.005795898437497726
4624,32.59,32.526325,Kab. Cirebon,Ciwaringin,0.06367477416992529
7205,25.43,25.22843,Kab. Majalengka,Banjaran,0.20157020568847628
4407,62.53,62.506226,Kota Tasikmalaya,Tamansari,0.023774414062501137
6681,16.16,16.102953,Kab. Kuningan,Darma,0.05704704284667983
2323,70.39,70.355576,Kab. Bogor,Sukarata,0.03442443847656307
5076,48.58,48.62592,Kab. Cirebon,Gegesik,-0.04591934204101733
5034,24.43,24.43305,Kab. Cirebon,Gunung Jati,-0.0030501556396487217
9143,52.46,52.388958,Kab. Karawang,Rengasdengklok,0.07104202270507898
4862,63.94,64.0708,Kab. Cirebon,Tengahtani,-0.13080078125000227
5256,10.26,10.232308,Kab. Sukabumi,Cidahu,0.02769161224365213
3243,89.86,89.77092,Kota Bekasi,Bantar Gebang,0.08908020019531193
1899,51.4,51.316048,Kab. Bogor,Tajurhalang,0.08395233154296733
2414,59.87,59.9361,Kab. Bogor,Cigombong,-0.06610000610351818
7153,45.27,45.407032,Kab. Majalengka,Cikijing,-0.13703201293945
5766,78.57,78.543106,Kota Sukabumi,Cikole,0.02689392089843068
7928,39.19,39.2135,Kab. Indramayu,Sliyeg,-0.023500976562502274
355,51.47,51.28693,Kab. Bandung,Ciparay,0.18306991577148324
6440,16.11,16.094013,Kab. Ciamis,Kawali,0.015986785888671307
7285,45.19,45.063,Kab. Majalengka,Sumberjaya,0.12700027465820085
8246,79.34,79.32923,Kab. Subang,Pamanukan,0.01076873779297216
8024,41.98,41.934624,Kab. Indramayu,Lelea,0.045376281738278124
3658,72.37,72.47703,Kota Depok,Tapos,-0.1070278930664017
1348,69.89,69.84035,Kota Bandung,Buahbatu,0.04965270996093807
6951,36.96,37.053253,Kab. Kuningan,Caracas,-0.09325317382812415
2453,55.35,55.293594,Kab. Bogor,Leuwisadeng,0.05640563964843892
1704,63.96,63.978985,Kab. Bogor,Parung,-0.018984832763671022
8476,62.69,62.64317,Kab. Subang,Cipeundeuy,0.04683059692382585
2612,67.77,67.75683,Kota Bogor,Bogor Tengah,0.013171691894527271
2296,57.75,57.877422,Kab. Bogor,Tenjolaya,-0.12742233276367188
7298,37.69,37.71443,Kab. Sumedang,Sumedang Utara,-0.024431762695314774
1354,69.89,69.829414,Kota Bandung,Buahbatu,0.06058563232421932
7348,43.44,43.41106,Kab. Sumedang,Sumedang Selatan,0.0289396667480446
4584,57.61,57.627575,Kab. Cirebon,Klangenan,-0.017574920654297443
625,59.43,59.610767,Kab. Bandung,Ciwidey,-0.1807673645019534
8605,51.31,50.79662,Kab. Purwakarta,Darangdan,0.5133805847167991
7062,54.89,54.879482,Kab. Majalengka,Cigasong,0.010517730712891193
6680,23.76,24.006033,Kab. Kuningan,Darma,-0.24603294372558437
8241,86.93,86.89002,Kab. Subang,Pamanukan,0.03997772216797557
5945,19.78,19.788559,Kab. Garut,Banyuresmi,-0.008558959960936363
790,65.5,65.540985,Kota Bandung,Bandung Wetan,-0.040985107421875
7941,55.52,55.575954,Kab. Indramayu,Sindang,-0.05595443725585625
3183,81.78,81.81102,Kota Bekasi,Rawalumbu,-0.031019897460936363
1460,88.36,88.35093,Kota Bandung,Cibeunying Kidul,0.009070739746093182
1592,62.26,62.286533,Kab. Bogor,Gunung Putri,-0.026533355712892615
2130,83.33,83.550644,Kab. Bogor,Jasinga,-0.2206439208984392
4120,44.37,44.446518,Kab. Tasikmalaya,Leuwisari,-0.07651794433594006
9814,86.76,86.74777,Kota Cimahi,Cimahi Utara,0.012227783203130116
8634,44.79,44.788967,Kab. Purwakarta,Maniis,0.0010328674316397723
3215,70.95,70.89728,Kota Bekasi,Medan Satria,0.05272216796875284
8781,53.88,53.93319,Kab. Karawang,Karawang Barat,-0.05318939208984119
7372,45.16,45.143955,Kab. Sumedang,Cimanggung,0.016044769287105964
9132,52.27,52.371056,Kab. Karawang,Rawamerta,-0.10105560302734062
8448,73.03,73.03247,Kab. Subang,Jalancagak,-0.002470703124998863
8615,58.0,58.814976,Kab. Purwakarta,Jatiluhur,-0.8149757385253906
6357,32.8,31.117186,Kab. Ciamis,Sadananya,1.68281440734863
1620,54.67,54.65385,Kab. Bogor,Gunung Putri,0.01614944458007983
3336,86.59,86.5959,Kota Bekasi,Mustika Jaya,-0.005901489257809089
2021,44.98,45.134857,Kab. Bogor,Cigudeg,-0.15485717773437813
4970,52.31,52.36365,Kab. Cirebon,Dukupuntang,-0.05365127563476335
642,74.16,74.14756,Kab. Bandung,Rancabali,0.01243988037109034
8020,49.57,49.5541,Kab. Indramayu,Lelea,0.015899963378906534
278,82.1,82.05224,Kab. Bandung,Ibun,0.047761535644525566
5817,38.71,38.79959,Kota Sukabumi,Baros,-0.08959106445312415
3074,91.43,91.409836,Kota Bekasi,Bekasi Timur,0.02016418457031932
1983,67.69,67.66556,Kab. Bogor,Nanggung,0.024442138671872726
5892,19.35,19.122486,Kab. Garut,Karangpawitan,0.2275138854980483
8924,56.25,56.223152,Kab. Karawang,Pangkalan,0.02684783935546875
1443,76.71,76.78772,Kota Bandung,Cibeunying Kaler,-0.07771972656250625
213,78.89,78.84988,Kab. Bandung,Pangalengan,0.04012359619140682
123,59.11,59.10135,Kab. Bandung,Katapang,0.008651123046874432
5917,19.78,19.767952,Kab. Garut,Banyuresmi,0.012048034667969887
1077,73.88,73.90416,Kota Bandung,Kiaracondong,-0.024159545898442047
7257,63.52,63.41243,Kab. Majalengka,Malausma,0.10757019042969063
9184,58.34,58.338894,Kab. Karawang,Batujaya,0.0011061096191440356
8089,60.88,60.8229,Kab. Subang,Kalijati,0.05710113525390881
5727,24.64,24.54529,Kab. Sukabumi,Cibitung,0.09471000671386776
531,48.63,48.630558,Kab. Bandung,Cikancung,-0.000558013916013067
9743,64.24,64.2966,Kab. Bandung Barat,Sindangkerta,-0.056600341796880116
6815,29.66,29.523682,Kab. Kuningan,Cibingbin,0.13631835937500014
2891,57.23,57.285156,Kab. Bekasi,Cibarusah,-0.055156250000003126
3544,82.06,82.07082,Kota Depok,Sukmajaya,-0.010823669433591476
751,73.09,73.06993,Kota Bandung,Bandung Wetan,0.02006896972656591
4827,43.79,44.064163,Kab. Cirebon,Ciledug,-0.27416320800781335
5655,26.83,26.761456,Kab. Sukabumi,Bojonggenteng,0.06854446411132642
3189,81.78,81.81072,Kota Bekasi,Rawalumbu,-0.030722351074217613
5495,23.56,23.527353,Kab. Sukabumi,Waluran,0.03264671325683466
2619,67.77,67.78213,Kota Bogor,Bogor Tengah,-0.012127380371097729
4667,36.06,36.132835,Kab. Cirebon,Sedong,-0.07283538818359148
5230,35.15,35.29459,Kab. Sukabumi,Cisolok,-0.14458999633789205
3837,92.41,92.40115,Kota Depok,Cinere,0.00884643554687159
377,52.29,52.27334,Kab. Bandung,Solokanjeruk,0.016661682128905397
6984,10.6,10.614579,Kab. Majalengka,Kertajati,-0.014579200744629262
3192,70.95,70.921,Kota Bekasi,Medan Satria,0.029002380371096592
1327,77.49,77.52824,Kota Bandung,Buahbatu,-0.038236389160161366
7827,60.99,61.023712,Kab. Indramayu,Widasari,-0.03371215820312301
1265,86.94,86.96999,Kota Bandung,Mandalajati,-0.029993591308596024
7491,50.77,50.767807,Kab. Sumedang,Tomo,0.0021929931640656264
1885,55.05,55.06235,Kab. Bogor,Rancabungur,-0.012351226806643467
9870,68.59,68.623085,Kota Cimahi,Cimahi Selatan,-0.03308502197265284
6003,26.85,27.001793,Kab. Garut,Leuwigoong,-0.15179290771484233
1702,56.37,56.38277,Kab. Bogor,Parung,-0.012770538330080683
6676,34.41,34.41145,Kab. Kuningan,Kramatmulya,-0.0014494323730502856
8650,49.56,49.692543,Kab. Purwakarta,Pondoksalam,-0.13254302978515398
9240,40.5,40.565296,Kab. Karawang,Pedes,-0.06529617309570312
250,63.37,63.174408,Kab. Bandung,Cimaung,0.19559204101562244
7565,32.51,32.722645,Kab. Sumedang,Situraja,-0.21264480590820511
4565,50.01,49.973824,Kab. Cirebon,Klangenan,0.03617645263671676
822,77.03,76.895386,Kota Bandung,Andir,0.13461425781250114
5631,51.47,51.471523,Kab. Sukabumi,Cikembar,-0.0015232849121105119
343,64.44,64.42951,Kab. Bandung,Pacet,0.010487976074216476
365,59.88,59.882584,Kab. Bandung,Solokanjeruk,-0.002583618164059942
2994,63.07,62.998486,Kab. Bekasi,Tambelang,0.07151443481445341
9922,51.08,50.703922,Kota Banjar,Banjar,0.37607772827148267
6767,42.0,41.970947,Kab. Kuningan,Nusaherang,0.029052734375
5397,7.59,7.9352202,Kab. Sukabumi,Sagaranten,-0.345220241546631
6330,28.36,28.345282,Kab. Ciamis,Ciamis,0.014718399047850994
7580,55.39,55.426563,Kab. Sumedang,Ganeas,-0.03656326293945256
2590,55.93,55.964653,Kota Bogor,Bogor Barat,-0.034653015136719034
5015,63.21,63.242886,Kab. Cirebon,Gunungjati,-0.03288558959960852
2029,44.98,45.14108,Kab. Bogor,Cigudeg,-0.1610789489746125
7631,59.37,59.37948,Kab. Sumedang,Buahdua,-0.009478454589846308
5218,41.17,41.044025,Kab. Sukabumi,Cikakak,0.12597457885742358
4346,48.29,48.32649,Kota Tasikmalaya,Bungursari,-0.03648849487304773
9563,76.55,76.58901,Kab. Bandung Barat,Cisarua,-0.03901214599609659
7105,68.09,67.84474,Kab. Majalengka,Sindangwangi,0.2452581787109409
6944,36.96,37.096043,Kab. Kuningan,Caracas,-0.13604263305663977
3355,78.99,78.88856,Kota Bekasi,Mustika Jaya,0.10144256591796363
9216,72.05,71.983154,Kab. Karawang,Jayakerta,0.06684570312499716
2508,61.83,61.790802,Kota Bogor,Bogor Utara,0.039197998046873295
5052,58.34,58.34728,Kab. Cirebon,Karangwareng,-0.007278594970699714
8938,48.41,48.501244,Kab. Karawang,Tegalwaru,-0.09124359130859716
5687,17.49,17.539913,Kab. Sukabumi,Ciambar,-0.04991317749023594
5517,50.9,50.972294,Kab. Sukabumi,Ciracap,-0.07229385375976705
1564,80.08,80.060036,Kab. Bogor,Cibinong,0.019964294433592045
4821,51.38,51.263824,Kab. Cirebon,Ciledug,0.11617553710937756
6738,38.77,38.760254,Kab. Kuningan,Pancalang,0.009746093750003126
6852,15.6,15.57264,Kab. Kuningan,Kalimanggis,0.02735958099365199
4687,42.39,42.346077,Kab. Cirebon,Mundu,0.04392303466796932
5722,21.8,22.271244,Kab. Sukabumi,Sirnaresmi,-0.4712440490722649
806,96.21,96.214005,Kota Bandung,Cicendo,-0.004004516601568753
1719,63.96,63.941555,Kab. Bogor,Parung,0.018444976806641478
4393,70.13,70.19539,Kota Tasikmalaya,Tamansari,-0.06538879394531705
910,54.26,54.26917,Kota Bandung,Lengkong,-0.009168853759767615
5436,25.63,25.680424,Kab. Sukabumi,Pabuaran,-0.05042373657226662
8327,44.56,44.618225,Kab. Subang,Blanakan,-0.058225097656247726
1079,73.88,73.880775,Kota Bandung,Kiaracondong,-0.0007754516601607975
8919,63.84,63.796635,Kab. Karawang,Pangkalan,0.043365325927737786
6608,38.92,39.06363,Kab. Kuningan,Cigugur,-0.1436291503906233
7694,38.76,38.724197,Kab. Indramayu,Losarang,0.03580261230468551
1691,56.37,56.37658,Kab. Bogor,Parung,-0.006579284667971308
1070,73.88,73.90206,Kota Bandung,Kiaracondong,-0.022061462402348297
4709,52.47,52.426987,Kab. Cirebon,Pangenan,0.04301330566406136
4878,71.53,71.3363,Kab. Cirebon,Tengahtani,0.19369628906250114
8511,53.23,53.330997,Kab. Subang,Tambakdahan,-0.10099746704101875
650,74.16,74.176315,Kab. Bandung,Rancabali,-0.01631530761719091
6903,28.64,28.663946,Kab. Kuningan,Cilebak,-0.02394615173339787
4,55.4,55.304268,Kab. Bandung,Cileunyi,0.09573211669921733
9581,59.18,59.28678,Kab. Bandung Barat,Cikalongwetan,-0.10678131103515653
4830,43.79,43.990814,Kab. Cirebon,Ciledug,-0.20081420898437585
6318,56.04,56.57989,Kab. Garut,Sucinaraja,-0.5398912048339852
8883,54.2,54.24404,Kab. Karawang,Telukjambe Barat,-0.04404144287109091
3154,74.18,74.142876,Kota Bekasi,Rawalumbu,0.03712432861328807
6046,36.63,36.46206,Kab. Garut,Cibalong,0.1679409790039088
4307,67.77,67.74068,Kota Tasikmalaya,Mangkubumi,0.02932312011718352
5324,42.96,43.010117,Kab. Sukabumi,Kadudampit,-0.05011657714843665
6025,48.15,47.57908,Kab. Garut,Selaawi,0.5709213256835923
3618,91.52,91.54318,Kota Depok,Cimanggis,-0.02318237304687898
5458,27.81,27.76181,Kab. Sukabumi,Lengkong,0.04818969726562372
2255,72.66,72.630905,Kab. Bogor,Cibungbulang,0.02909484863280909
1297,80.8,80.55547,Kota Bandung,Rancasari,0.2445266723632784
5653,34.43,34.75328,Kab. Sukabumi,Bojonggenteng,-0.3232806396484378
2928,69.33,69.27094,Kab. Bekasi,Bojongmangu,0.059057312011717045
5881,13.51,13.5073395,Kab. Garut,Garut Kota,0.002660522460937287
8585,37.83,37.8835,Kab. Purwakarta,Cibatu,-0.053499145507814205
2995,70.67,70.68979,Kab. Bekasi,Tambelang,-0.019788818359373295
8250,79.34,79.34811,Kab. Subang,Pamanukan,-0.00810638427734034
8934,56.0,55.92305,Kab. Karawang,Tegalwaru,0.0769500732421875
5897,29.25,29.232998,Kab. Garut,Wanaraja,0.017002105712890625
8271,48.96,48.930912,Kab. Subang,Pusakanagara,0.029087982177735228
2887,57.23,57.26208,Kab. Bekasi,Cibarusah,-0.0320811462402375
4861,35.24,35.384098,Kab. Cirebon,Kapetakan,-0.14409805297851364
671,67.98,67.98063,Kab. Bandung,Cangkuang,-0.000628967285152271
1847,55.05,55.05573,Kab. Bogor,Rancabungur,-0.005728912353518467
6561,43.21,43.17997,Kab. Ciamis,Banjarsari,0.030030212402344603
3204,70.95,70.915436,Kota Bekasi,Medan Satria,0.03456420898437784
639,81.75,81.76151,Kab. Bandung,Rancabali,-0.01151275634765625
4756,40.69,40.79079,Kab. Cirebon,Gebang,-0.1007905578613304
4155,42.67,42.866814,Kab. Tasikmalaya,Karangjaya,-0.19681365966796704
8488,65.65,65.65902,Kab. Subang,Kasomalang,-0.009019470214838066
5743,81.92,81.91535,Kota Sukabumi,Gunungpuyuh,0.004648132324220455
725,60.39,60.377613,Kab. Bandung,Cangkuang,0.012386932373047443
3041,42.29,42.374424,Kab. Bekasi,Sukawangi,-0.08442398071289148
7541,37.73,37.809914,Kab. Sumedang,Cibugel,-0.07991363525390938
5883,11.76,11.849697,Kab. Garut,Karangpawitan,-0.08969711303710959
9879,68.59,68.59625,Kota Cimahi,Cimahi Selatan,-0.006252441406246589
9154,52.46,52.38468,Kab. Karawang,Rengasdengklok,0.0753182983398446
9629,56.35,56.36476,Kab. Bandung Barat,Ngamprah,-0.014761352539061079
6329,35.95,35.96287,Kab. Ciamis,Ciamis,-0.012871551513669033
9172,58.34,58.329205,Kab. Karawang,Batujaya,0.010795440673831536
2019,37.38,37.423313,Kab. Bogor,Cigudeg,-0.04331314086913807
1967,69.71,69.654106,Kab. Bogor,Leuwiliang,0.055893859863275
587,69.23,69.26758,Kab. Bandung,Soreang,-0.03757812499999602
6746,27.19,27.164282,Kab. Kuningan,Cipicung,0.02571815490722784
2556,48.34,48.32731,Kota Bogor,Bogor Barat,0.01269134521484716
9794,46.3,46.34567,Kab. Bandung Barat,Cipatat,-0.04566879272461222
9613,56.35,56.35755,Kab. Bandung Barat,Ngamprah,-0.007551574707029829
734,60.39,60.35854,Kab. Bandung,Cangkuang,0.03146041870117244
3030,49.89,49.872646,Kab. Bekasi,Sukawangi,0.017353668212891193
1966,69.71,69.663284,Kab. Bogor,Leuwiliang,0.04671569824218125
3733,76.4,76.37019,Kota Depok,Bojongsari,0.029806518554693184
2528,43.32,43.25448,Kota Bogor,Bogor Selatan,0.06552154541015653
3470,72.32,72.340065,Kota Depok,Pancoran Mas,-0.02006500244141307
2316,70.39,70.36946,Kab. Bogor,Sukarata,0.02053894042968807
9583,59.18,59.28272,Kab. Bandung Barat,Cikalongwetan,-0.10271865844726591
5702,25.08,25.06193,Kab. Sukabumi,Ciambar,0.018070297241209232
2554,55.93,55.951244,Kota Bogor,Bogor Barat,-0.02124435424804716
6242,31.18,31.225594,Kab. Garut,Pasirwangi,-0.045593566894531534
533,48.63,48.603508,Kab. Bandung,Cikancung,0.026492004394533808
4863,71.53,71.38048,Kab. Cirebon,Tengahtani,0.14952209472656364
3120,85.38,85.33567,Kota Bekasi,Bekasi Utara,0.0443295288085892
7902,46.94,47.046368,Kab. Indramayu,Juntinyuat,-0.10636764526367415
9055,44.22,44.18062,Kab. Karawang,Cilamaya Wetan,0.03938171386718636
8659,56.88,56.881245,Kab. Purwakarta,Sukatani,-0.001244659423825567
8307,43.06,42.876026,Kab. Subang,Pusakajaya,0.18397384643554915
9996,58.88,58.955494,Kota Banjar,Langensari,-0.07549392700195057
9206,45.04,45.00792,Kab. Karawang,Pakisjaya,0.03208068847656165
4869,71.53,71.375374,Kab. Cirebon,Tengahtani,0.1546261596679699
8346,52.15,52.04905,Kab. Subang,Blanakan,0.10095062255859233
8921,63.84,63.76732,Kab. Karawang,Pangkalan,0.07268127441406591
684,67.98,67.9772,Kab. Bandung,Cangkuang,0.002796630859378979
7256,49.34,49.35756,Kab. Majalengka,Sindang,-0.01755920410155909
6930,26.71,26.741781,Kab. Kuningan,Sindangagung,-0.031781234741210085
4724,44.87,44.88066,Kab. Cirebon,Pangenan,-0.010661010742190058
8388,62.74,62.87476,Kab. Subang,Patokbeusi,-0.13475967407226364
379,52.29,52.279263,Kab. Bandung,Solokanjeruk,0.010737457275389772
4135,37.95,37.937927,Kab. Tasikmalaya,Sariwangi,0.012072753906252842
6959,51.73,51.431835,Kab. Majalengka,Majalengka,0.29816482543945
2054,44.98,44.94651,Kab. Bogor,Cigudeg,0.033489685058590624
7302,45.29,45.328346,Kab. Sumedang,Sumedang Utara,-0.0383462524414071
7189,60.14,60.14958,Kab. Majalengka,Argapura,-0.009578094482421307
2566,48.34,48.31569,Kota Bogor,Bogor Barat,0.02431091308594091
1066,66.28,66.29592,Kota Bandung,Kiaracondong,-0.015921325683592613
8314,43.06,42.969906,Kab. Subang,Pusakajaya,0.0900941467285179
6409,29.6,29.83583,Kab. Ciamis,Tambaksari,-0.23583068847656108
563,76.82,76.792534,Kab. Bandung,Soreang,0.02746612548827443
4989,70.81,70.7844,Kab. Cirebon,Gunungjati,0.025599060058596024
8082,60.88,60.816425,Kab. Subang,Kalijati,0.06357467651367443
836,81.58,81.558,Kota Bandung,Sukajadi,0.022001342773435795
5204,29.26,29.331835,Kab. Sukabumi,Palabuhanratu,-0.07183479309081875
3127,77.79,77.882126,Kota Bekasi,Bekasi Utara,-0.09212585449218125
8329,52.15,52.020985,Kab. Subang,Blanakan,0.12901535034179545
7490,43.17,43.16817,Kab. Sumedang,Tomo,0.0018290710449235803
6490,14.39,14.491836,Kab. Ciamis,Banjaranyar,-0.10183559417724553
162,58.84,58.78356,Kab. Bandung,Banjaran,0.05643829345703466
7929,39.19,39.177944,Kab. Indramayu,Sliyeg,0.012055816650388351
6094,54.59,54.554752,Kab. Garut,Mekarmukti,0.035247650146487786
7692,38.76,38.70586,Kab. Indramayu,Losarang,0.054139862060544885
1843,47.46,47.44585,Kab. Bogor,Rancabungur,0.014149627685547728
3936,33.08,33.075798,Kab. Tasikmalaya,Karangnunggal,0.004201965332029545
7388,41.96,42.07507,Kab. Sumedang,Rancakalong,-0.11506942749023352
3156,81.78,81.79322,Kota Bekasi,Rawalumbu,-0.013220520019530113
3069,91.43,91.45282,Kota Bekasi,Bekasi Timur,-0.02281982421874318
7867,54.78,54.867733,Kab. Indramayu,Bongas,-0.08773300170898324
5365,22.92,22.954727,Kab. Sukabumi,Jampangtengah,-0.034727172851560795
6358,25.2,25.18109,Kab. Ciamis,Sadananya,0.018910598754882102
1102,80.93,80.93876,Kota Bandung,Batununggal,-0.008758850097649429
1226,89.93,89.93247,Kota Bandung,Cinambo,-0.002472229003899429
1563,72.48,72.5731,Kab. Bogor,Cibinong,-0.09309722900390227
4392,70.13,70.159584,Kota Tasikmalaya,Tamansari,-0.029584045410160797
6892,26.41,26.427303,Kab. Kuningan,Maleber,-0.017303314208984233
2308,69.93,69.79741,Kab. Bogor,Babakan Madang,0.13259094238281932
8107,23.87,23.849146,Kab. Subang,Cipunagara,0.020854110717774432
2198,34.57,34.610798,Kab. Bogor,Rumpin,-0.04079788208007784
7453,47.07,47.088894,Kab. Sumedang,Cimalaka,-0.01889389038085909
6633,12.05,12.006426,Kab. Kuningan,Garawangi,0.0435741424560554
262,74.5,74.5993,Kab. Bandung,Ibun,-0.09929656982421875
354,59.06,59.212135,Kab. Bandung,Ciparay,-0.15213531494140398
4247,56.07,56.40521,Kab. Tasikmalaya,Cigalontang,-0.3352085876464841
4571,50.01,49.973812,Kab. Cirebon,Klangenan,0.036187896728513635
4656,28.46,28.458181,Kab. Cirebon,Sedong,0.0018186187744149152
3612,83.92,83.87263,Kota Depok,Cimanggis,0.047372741699220455
9600,66.78,66.666626,Kab. Bandung Barat,Cikalongwetan,0.11337402343750114
5901,29.25,29.232828,Kab. Garut,Wanaraja,0.017171859741210938
7073,39.37,39.4806,Kab. Majalengka,Sukahaji,-0.11059844970703381
69,70.51,70.50312,Kab. Bandung,Margaasih,0.006879577636723866
9444,25.74,25.676083,Kab. Pangandaran,Padaherang,0.06391738891601406
694,60.39,60.37271,Kab. Bandung,Cangkuang,0.01728881835937557
6277,25.61,25.723566,Kab. Garut,Blubur Limbangan,-0.11356605529785213
8544,52.54,53.226776,Kab. Subang,Pabuaran,-0.6867761230468759
5112,54.28,54.229942,Kota Cirebon,Harjamukti,0.05005767822265739
916,61.85,61.846092,Kota Bandung,Lengkong,0.003907775878907671
1386,84.8,84.78943,Kota Bandung,Bandung Kidul,0.010571289062497158
1117,88.53,88.52237,Kota Bandung,Batununggal,0.007630615234376137
5162,70.96,71.06438,Kota Cirebon,Lemahwungkuk,-0.10437683105469375
8206,72.42,72.357056,Kab. Subang,Ciasem,0.0629443359375017
6747,27.19,27.270103,Kab. Kuningan,Cipicung,-0.08010345458984247
1359,69.89,69.8376,Kota Bandung,Buahbatu,0.05239929199218807
9541,76.55,76.589386,Kab. Bandung Barat,Cisarua,-0.03938598632812784
2161,86.98,86.87622,Kab. Bogor,Parungpanjang,0.10377929687500398
8847,43.12,43.209957,Kab. Karawang,Kotabaru,-0.08995712280273693
2519,61.83,61.80863,Kota Bogor,Bogor Utara,0.021368103027342045
3673,78.36,78.42412,Kota Depok,Sawangan,-0.06411804199218807
4165,18.92,18.987267,Kab. Tasikmalaya,Tanjungjaya,-0.06726654052734204
3788,83.35,83.334404,Kota Depok,Limo,0.015596008300775566
6387,40.64,40.599434,Kab. Ciamis,Rajadesa,0.04056610107421932
7539,37.73,37.812614,Kab. Sumedang,Cibugel,-0.08261444091797188
9356,50.46,51.056038,Kab. Karawang,Telagasari,-0.5960379028320304
1284,88.39,88.39066,Kota Bandung,Rancasari,-0.0006631469726556816
753,65.5,65.558334,Kota Bandung,Bandung Wetan,-0.0583343505859375
5368,30.52,30.54271,Kab. Sukabumi,Jampangtengah,-0.022709350585937926
2979,62.26,62.2955,Kab. Bekasi,Serang Baru,-0.03550170898437699
2369,81.31,81.267586,Kab. Bogor,Tanjungsari,0.042414245605471024
613,93.0,92.94704,Kab. Bandung,Kutawaringin,0.0529632568359375
9345,75.71,75.67233,Kab. Karawang,Cibuaya,0.03766723632811875
4149,24.78,24.430218,Kab. Tasikmalaya,Gunung Tanjung,0.34978225708007926
4513,52.68,52.913548,Kab. Cirebon,Plumbon,-0.2335475158691409
2774,65.88,65.88323,Kab. Bekasi,Tambun Selatan,-0.0032321166992232975
3436,75.21,75.36297,Kota Depok,Beji,-0.152968444824225
7446,39.47,39.42948,Kab. Sumedang,Cimalaka,0.04051849365234261
2315,77.99,78.00251,Kab. Bogor,Sukarata,-0.012510070800786366
4166,18.92,18.98365,Kab. Tasikmalaya,Tanjungjaya,-0.06365020751952954
8555,60.17,60.36782,Kab. Purwakarta,Babakancikao,-0.19782073974609204
3469,72.32,72.358826,Kota Depok,Pancoran Mas,-0.03882568359375682
7564,40.11,39.471188,Kab. Sumedang,Situraja,0.6388124084472651
5995,26.85,27.010744,Kab. Garut,Leuwigoong,-0.1607440948486314
5299,46.15,46.166122,Kab. Sukabumi,Nagrak,-0.01612243652343892
7756,42.78,42.578346,Kab. Indramayu,Haurgeulis,0.2016537475585949
9115,73.67,73.646835,Kab. Karawang,Majalaya,0.023164672851564205
4137,35.41,35.378338,Kab. Tasikmalaya,Sukaresik,0.031662139892574714
6647,39.87,39.8809,Kab. Kuningan,Ciawigebang,-0.010901336669924433
8282,56.56,56.598835,Kab. Subang,Pusakanagara,-0.03883499145507585
6763,42.0,41.99467,Kab. Kuningan,Nusaherang,0.005329132080078125
9042,44.22,44.176083,Kab. Karawang,Cilamaya Wetan,0.04391738891601449
5505,40.01,40.674526,Kab. Sukabumi,Simpenan,-0.6645262145996114
1825,64.99,64.90734,Kab. Bogor,Kemang,0.08265899658202613
3562,92.47,92.470955,Kota Depok,Cilodong,-0.0009548950195323869
3503,72.53,72.76957,Kota Depok,Cipayung,-0.2395693969726551
5357,22.92,22.911903,Kab. Sukabumi,Jampangtengah,0.008096618652345455
4504,63.76,63.80478,Kab. Cirebon,Weru,-0.04477905273437699
6987,10.6,10.602676,Kab. Majalengka,Kertajati,-0.0026763916015628553
316,47.45,47.533867,Kab. Bandung,Paseh,-0.08386688232421591
